sentence_id,words,labels
5345,2014-2-3,B-TIM
5346,1990-7-15,B-TIM
5347,2019-6-1,B-TIM
5348,2019-6-9,B-TIM
5349,1995-10-31,B-TIM
5350,1981-2-2,B-TIM
5351,2014-9-26,B-TIM
5352,2004-4-1,B-TIM
5353,1993-5-31,B-TIM
5354,2019-5-18,B-TIM
5355,2005-5-12,B-TIM
5356,2013-11-14,B-TIM
5357,1985-9-10,B-TIM
5358,1992-10-30,B-TIM
5359,2009-6-30,B-TIM
5360,2000-3-2,B-TIM
5361,1998-10-27,B-TIM
5362,1981-2-8,B-TIM
5363,1981-5-29,B-TIM
5364,1998-6-20,B-TIM
5365,2008-11-3,B-TIM
5366,2011-11-24,B-TIM
5367,2018-10-28,B-TIM
5368,2015-12-22,B-TIM
5369,2015-7-24,B-TIM
5370,1995-4-11,B-TIM
5371,1989-8-3,B-TIM
5372,2003-3-25,B-TIM
5373,1994-11-21,B-TIM
5374,2005-11-5,B-TIM
5375,2019-10-8,B-TIM
5376,2001-2-27,B-TIM
5377,1991-10-9,B-TIM
5378,1985-1-27,B-TIM
5379,1997-1-12,B-TIM
5380,2004-9-10,B-TIM
5381,1991-8-12,B-TIM
5382,1985-8-27,B-TIM
5383,2001-9-31,B-TIM
5384,2015-9-12,B-TIM
5385,1992-6-7,B-TIM
5386,2019-8-22,B-TIM
5387,1992-6-13,B-TIM
5388,1989-5-26,B-TIM
5389,2014-10-26,B-TIM
5390,1986-10-28,B-TIM
5391,1994-9-6,B-TIM
5392,1982-10-15,B-TIM
5393,1998-3-4,B-TIM
5394,2004-1-12,B-TIM
5395,2015-9-12,B-TIM
5396,2005-1-13,B-TIM
5397,1989-7-16,B-TIM
5398,2006-9-12,B-TIM
5399,2001-12-21,B-TIM
5400,1982-1-24,B-TIM
5401,2002-7-5,B-TIM
5402,1996-3-1,B-TIM
5403,2014-10-25,B-TIM
5404,2011-12-4,B-TIM
5405,1991-9-30,B-TIM
5406,2008-3-16,B-TIM
5407,1982-6-26,B-TIM
5408,2018-7-28,B-TIM
5409,2001-5-9,B-TIM
5410,2006-6-10,B-TIM
5411,2000-7-17,B-TIM
5412,1996-2-10,B-TIM
5413,2020-2-1,B-TIM
5414,1981-1-26,B-TIM
5415,2011-2-17,B-TIM
5416,2016-7-29,B-TIM
5417,2016-11-19,B-TIM
5418,2011-4-22,B-TIM
5419,1981-12-17,B-TIM
5420,1984-1-16,B-TIM
5421,2017-3-16,B-TIM
5422,2005-3-3,B-TIM
5423,2005-10-8,B-TIM
5424,2014-9-15,B-TIM
5425,2003-7-7,B-TIM
5426,2001-3-23,B-TIM
5427,1999-12-20,B-TIM
5428,2020-10-15,B-TIM
5429,2004-11-19,B-TIM
5430,2013-9-26,B-TIM
5431,2008-10-27,B-TIM
5432,1986-3-12,B-TIM
5433,2020-2-6,B-TIM
5434,1991-6-23,B-TIM
5435,1985-9-25,B-TIM
5436,2020-5-17,B-TIM
5437,1995-3-31,B-TIM
5438,2016-10-18,B-TIM
5439,1988-11-1,B-TIM
5440,1982-7-26,B-TIM
5441,1990-2-31,B-TIM
5442,1990-9-26,B-TIM
5443,2011-11-7,B-TIM
5444,2004-2-31,B-TIM
5445,1980-1-3,B-TIM
5446,2004-4-8,B-TIM
5447,2009-9-13,B-TIM
5448,1985-1-1,B-TIM
5449,1996-5-16,B-TIM
5450,1987-3-3,B-TIM
5451,1994-5-24,B-TIM
5452,1997-4-8,B-TIM
5453,2011-12-11,B-TIM
5454,2000-11-23,B-TIM
5455,2007-9-24,B-TIM
5456,1998-12-18,B-TIM
5457,1982-10-3,B-TIM
5458,2017-3-18,B-TIM
5459,2004-5-24,B-TIM
5460,2020-10-15,B-TIM
5461,1988-9-19,B-TIM
5462,1983-8-8,B-TIM
5463,1986-3-16,B-TIM
5464,1980-1-17,B-TIM
5465,2000-8-4,B-TIM
5466,2014-9-16,B-TIM
5467,1995-6-30,B-TIM
5468,2010-5-5,B-TIM
5469,2016-12-22,B-TIM
5470,2013-6-2,B-TIM
5471,2004-2-22,B-TIM
5472,1988-4-27,B-TIM
5473,1994-12-7,B-TIM
5474,2016-5-10,B-TIM
5475,1985-3-14,B-TIM
5476,1981-9-14,B-TIM
5477,2005-8-19,B-TIM
5478,2012-8-3,B-TIM
5479,2002-1-16,B-TIM
5480,2004-9-30,B-TIM
5481,1982-7-3,B-TIM
5482,2017-10-31,B-TIM
5483,2010-12-11,B-TIM
5484,2019-7-5,B-TIM
5485,2004-2-13,B-TIM
5486,2004-5-31,B-TIM
5487,2015-11-4,B-TIM
5488,1991-6-22,B-TIM
5489,1984-9-5,B-TIM
5490,2006-8-17,B-TIM
5491,2011-6-27,B-TIM
5492,1984-6-9,B-TIM
5493,2020-10-18,B-TIM
5494,2005-5-18,B-TIM
5495,1997-12-17,B-TIM
5496,1990-9-16,B-TIM
5497,1999-8-25,B-TIM
5498,2006-10-4,B-TIM
5499,1987-11-22,B-TIM
5500,1994-4-20,B-TIM
5501,2006-10-23,B-TIM
5502,2018-11-2,B-TIM
5503,2000-1-14,B-TIM
5504,1989-1-25,B-TIM
5505,1981-5-31,B-TIM
5506,2020-3-18,B-TIM
5507,2007-10-26,B-TIM
5508,2002-12-25,B-TIM
5509,1988-9-12,B-TIM
5510,1980-3-25,B-TIM
5511,1985-6-20,B-TIM
5512,2006-10-7,B-TIM
5513,1995-12-10,B-TIM
5514,1989-7-10,B-TIM
5515,2016-9-17,B-TIM
5516,1996-10-23,B-TIM
5517,1991-7-9,B-TIM
5518,1999-12-19,B-TIM
5519,2003-8-4,B-TIM
5520,2017-5-22,B-TIM
5521,1995-1-20,B-TIM
5522,2002-8-23,B-TIM
5523,1993-3-4,B-TIM
5524,2007-1-26,B-TIM
5525,2012-6-16,B-TIM
5526,1982-7-1,B-TIM
5527,2016-11-22,B-TIM
5528,1984-1-3,B-TIM
5529,2011-1-4,B-TIM
5530,2003-1-14,B-TIM
5531,2008-6-12,B-TIM
5532,2011-9-17,B-TIM
5533,2003-9-9,B-TIM
5534,1995-6-12,B-TIM
5535,2005-9-17,B-TIM
5536,1998-6-20,B-TIM
5537,1984-1-30,B-TIM
5538,1995-4-8,B-TIM
5539,1997-3-23,B-TIM
5540,1986-12-29,B-TIM
5541,1981-1-10,B-TIM
5542,2004-9-12,B-TIM
5543,1996-3-9,B-TIM
5544,2019-8-22,B-TIM
5545,2005-8-14,B-TIM
5546,2015-12-5,B-TIM
5547,2018-4-29,B-TIM
5548,2015-7-20,B-TIM
5549,1992-11-22,B-TIM
5550,2018-9-19,B-TIM
5551,2005-4-10,B-TIM
5552,2016-10-8,B-TIM
5553,1992-11-20,B-TIM
5554,1994-2-6,B-TIM
5555,1984-6-12,B-TIM
5556,2019-3-12,B-TIM
5557,2014-12-3,B-TIM
5558,2011-10-7,B-TIM
5559,2017-10-10,B-TIM
5560,1981-8-27,B-TIM
5561,1998-10-22,B-TIM
5562,1993-10-31,B-TIM
5563,2006-3-30,B-TIM
5564,2010-5-28,B-TIM
5565,2007-3-5,B-TIM
5566,1982-8-17,B-TIM
5567,2009-12-19,B-TIM
5568,2006-5-27,B-TIM
5569,1994-8-26,B-TIM
5570,2003-12-2,B-TIM
5571,1983-5-17,B-TIM
5572,2005-9-20,B-TIM
5573,2020-5-14,B-TIM
5574,2000-12-2,B-TIM
5575,1994-9-12,B-TIM
5576,1980-7-27,B-TIM
5577,1981-9-3,B-TIM
5578,1985-8-8,B-TIM
5579,2012-3-13,B-TIM
5580,1984-8-2,B-TIM
5581,2002-2-2,B-TIM
5582,2019-11-23,B-TIM
5583,1990-11-12,B-TIM
5584,2001-2-9,B-TIM
5585,1981-6-14,B-TIM
5586,2000-10-31,B-TIM
5587,2014-6-27,B-TIM
5588,1989-1-3,B-TIM
5589,2002-1-18,B-TIM
5590,1992-11-12,B-TIM
5591,1984-12-17,B-TIM
5592,1998-12-17,B-TIM
5593,2008-9-21,B-TIM
5594,1985-7-7,B-TIM
5595,2020-1-23,B-TIM
5596,1984-3-6,B-TIM
5597,1985-4-15,B-TIM
5598,2007-1-12,B-TIM
5599,2011-1-7,B-TIM
5600,2016-12-13,B-TIM
5601,2015-8-25,B-TIM
5602,2015-10-29,B-TIM
5603,1988-11-3,B-TIM
5604,2017-3-28,B-TIM
5605,1984-12-2,B-TIM
5606,2019-10-13,B-TIM
5607,1996-12-4,B-TIM
5608,2003-11-27,B-TIM
5609,1989-9-18,B-TIM
5610,1984-9-7,B-TIM
5611,2000-6-1,B-TIM
5612,1985-1-16,B-TIM
5613,1996-10-19,B-TIM
5614,2020-7-31,B-TIM
5615,2008-9-24,B-TIM
5616,1984-7-6,B-TIM
5617,2013-12-6,B-TIM
5618,1984-2-21,B-TIM
5619,2005-9-8,B-TIM
5620,1998-12-6,B-TIM
5621,2007-8-25,B-TIM
5622,1990-7-23,B-TIM
5623,2002-1-29,B-TIM
5624,1984-9-30,B-TIM
5625,2006-10-31,B-TIM
5626,1981-10-13,B-TIM
5627,2006-12-7,B-TIM
5628,2007-6-23,B-TIM
5629,2000-4-17,B-TIM
5630,2009-2-11,B-TIM
5631,1982-1-1,B-TIM
5632,1996-11-19,B-TIM
5633,2014-9-17,B-TIM
5634,2020-7-27,B-TIM
5635,1989-11-18,B-TIM
5636,2009-11-20,B-TIM
5637,2018-1-20,B-TIM
5638,2000-2-21,B-TIM
5639,2010-7-23,B-TIM
5640,2010-6-10,B-TIM
5641,2018-4-10,B-TIM
5642,1988-5-19,B-TIM
5643,2019-12-29,B-TIM
5644,2000-5-16,B-TIM
5645,2013-12-3,B-TIM
5646,2013-7-25,B-TIM
5647,1982-4-5,B-TIM
5648,2018-6-15,B-TIM
5649,2009-9-13,B-TIM
5650,1982-4-14,B-TIM
5651,2003-4-27,B-TIM
5652,1992-2-3,B-TIM
5653,1988-5-17,B-TIM
5654,2001-1-15,B-TIM
5655,1999-7-29,B-TIM
5656,2009-3-25,B-TIM
5657,2005-2-20,B-TIM
5658,1998-4-31,B-TIM
5659,1984-6-21,B-TIM
5660,1991-3-2,B-TIM
5661,1985-6-25,B-TIM
5662,1992-12-5,B-TIM
5663,2018-5-1,B-TIM
5664,1992-11-18,B-TIM
5665,2005-10-30,B-TIM
5666,1981-1-13,B-TIM
5667,1985-7-28,B-TIM
5668,2017-8-5,B-TIM
5669,2020-6-18,B-TIM
5670,2007-8-1,B-TIM
5671,1999-12-21,B-TIM
5672,2001-4-22,B-TIM
5673,2018-8-9,B-TIM
5674,1996-7-9,B-TIM
5675,2009-12-2,B-TIM
5676,1995-3-27,B-TIM
5677,2019-8-16,B-TIM
5678,1987-1-23,B-TIM
5679,1987-10-31,B-TIM
5680,2002-5-13,B-TIM
5681,2003-10-9,B-TIM
5682,1997-11-6,B-TIM
5683,2001-4-14,B-TIM
5684,1985-5-18,B-TIM
5685,2013-9-3,B-TIM
5686,2006-6-24,B-TIM
5687,2009-6-6,B-TIM
5688,1986-9-19,B-TIM
5689,2009-3-12,B-TIM
5690,1996-7-15,B-TIM
5691,1992-3-15,B-TIM
5692,1998-8-17,B-TIM
5693,2018-5-2,B-TIM
5694,2019-1-26,B-TIM
5695,1986-7-19,B-TIM
5696,1988-10-8,B-TIM
5697,2009-11-29,B-TIM
5698,1998-7-11,B-TIM
5699,2007-5-1,B-TIM
5700,2013-6-20,B-TIM
5701,2020-6-19,B-TIM
5702,2011-5-22,B-TIM
5703,1985-5-29,B-TIM
5704,2010-11-16,B-TIM
5705,2004-5-29,B-TIM
5706,1986-2-7,B-TIM
5707,2007-7-4,B-TIM
5708,1997-11-21,B-TIM
5709,2016-7-26,B-TIM
5710,2009-2-10,B-TIM
5711,2011-6-3,B-TIM
5712,2003-4-26,B-TIM
5713,1986-12-2,B-TIM
5714,1988-10-21,B-TIM
5715,2006-6-12,B-TIM
5716,1980-3-1,B-TIM
5717,2017-9-26,B-TIM
5718,2015-10-16,B-TIM
5719,2001-1-23,B-TIM
5720,2002-3-26,B-TIM
5721,2007-5-26,B-TIM
5722,1983-6-8,B-TIM
5723,2001-5-30,B-TIM
5724,1993-10-3,B-TIM
5725,1996-11-20,B-TIM
5726,2015-4-10,B-TIM
5727,1981-6-9,B-TIM
5728,2008-12-9,B-TIM
5729,1992-2-20,B-TIM
5730,1995-9-13,B-TIM
5731,1995-1-4,B-TIM
5732,2017-4-22,B-TIM
5733,2002-6-25,B-TIM
5734,1985-3-13,B-TIM
5735,2008-5-17,B-TIM
5736,1987-11-14,B-TIM
5737,1987-12-10,B-TIM
5738,1984-11-27,B-TIM
5739,1986-10-14,B-TIM
5740,1992-9-14,B-TIM
5741,1983-7-12,B-TIM
5742,1984-2-13,B-TIM
5743,2010-4-25,B-TIM
5744,1998-4-3,B-TIM
5745,1984-10-18,B-TIM
5746,1999-5-1,B-TIM
5747,2019-2-5,B-TIM
5748,1990-7-27,B-TIM
5749,1988-11-4,B-TIM
5750,1993-4-9,B-TIM
5751,2008-6-10,B-TIM
5752,2012-1-13,B-TIM
5753,2016-1-25,B-TIM
5754,1984-9-15,B-TIM
5755,1981-10-12,B-TIM
5756,1982-7-19,B-TIM
5757,1999-9-14,B-TIM
5758,1983-10-2,B-TIM
5759,2003-2-19,B-TIM
5760,2018-4-4,B-TIM
5761,2008-9-10,B-TIM
5762,2001-10-23,B-TIM
5763,2003-7-5,B-TIM
5764,1991-10-11,B-TIM
5765,1996-3-4,B-TIM
5766,1997-8-30,B-TIM
5767,1993-12-3,B-TIM
5768,1981-8-28,B-TIM
5769,1993-6-3,B-TIM
5770,1980-11-27,B-TIM
5771,2001-10-4,B-TIM
5772,1998-11-4,B-TIM
5773,2012-2-9,B-TIM
5774,1981-10-1,B-TIM
5775,1985-2-24,B-TIM
5776,2020-1-7,B-TIM
5777,1992-6-4,B-TIM
5778,2001-8-21,B-TIM
5779,2011-1-24,B-TIM
5780,2002-12-31,B-TIM
5781,2020-6-14,B-TIM
5782,2004-5-6,B-TIM
5783,2020-1-6,B-TIM
5784,1985-11-23,B-TIM
5785,1981-2-28,B-TIM
5786,1982-11-9,B-TIM
5787,1985-12-29,B-TIM
5788,1980-9-1,B-TIM
5789,1982-1-1,B-TIM
5790,1983-2-13,B-TIM
5791,2002-1-18,B-TIM
5792,1993-6-3,B-TIM
5793,1999-11-29,B-TIM
5794,1981-2-14,B-TIM
5795,2012-12-8,B-TIM
5796,1982-12-1,B-TIM
5797,1992-8-17,B-TIM
5798,2011-10-18,B-TIM
5799,1996-4-21,B-TIM
5800,2010-9-17,B-TIM
5801,2015-2-20,B-TIM
5802,1991-8-30,B-TIM
5803,1988-7-17,B-TIM
5804,2016-5-9,B-TIM
5805,1980-10-22,B-TIM
5806,2012-5-26,B-TIM
5807,1996-6-13,B-TIM
5808,2002-7-2,B-TIM
5809,1998-3-2,B-TIM
5810,2004-4-9,B-TIM
5811,1986-12-13,B-TIM
5812,1991-11-29,B-TIM
5813,1995-12-4,B-TIM
5814,1995-11-2,B-TIM
5815,1989-5-4,B-TIM
5816,2014-1-15,B-TIM
5817,1986-10-24,B-TIM
5818,1980-8-11,B-TIM
5819,1986-7-26,B-TIM
5820,2009-1-16,B-TIM
5821,1991-2-9,B-TIM
5822,2016-4-1,B-TIM
5823,1988-6-31,B-TIM
5824,1987-6-10,B-TIM
5825,1984-11-24,B-TIM
5826,2002-4-16,B-TIM
5827,1986-10-7,B-TIM
5828,2001-8-17,B-TIM
5829,1995-12-31,B-TIM
5830,2005-5-25,B-TIM
5831,2003-6-19,B-TIM
5832,1986-2-9,B-TIM
5833,1994-11-3,B-TIM
5834,2019-3-19,B-TIM
5835,1980-2-16,B-TIM
5836,1983-11-21,B-TIM
5837,2008-12-17,B-TIM
5838,2014-8-14,B-TIM
5839,2019-1-1,B-TIM
5840,2017-5-19,B-TIM
5841,1990-3-27,B-TIM
5842,2007-8-10,B-TIM
5843,2006-9-17,B-TIM
5844,2003-10-5,B-TIM
5845,2011-1-4,B-TIM
5846,2007-7-26,B-TIM
5847,2010-7-1,B-TIM
5848,1999-3-23,B-TIM
5849,1992-3-31,B-TIM
5850,2012-1-15,B-TIM
5851,1993-3-6,B-TIM
5852,2018-5-11,B-TIM
5853,2010-2-23,B-TIM
5854,1993-7-21,B-TIM
5855,2006-2-7,B-TIM
5856,1993-1-24,B-TIM
5857,1985-8-24,B-TIM
5858,1999-7-4,B-TIM
5859,1999-9-17,B-TIM
5860,1980-11-27,B-TIM
5861,1999-6-13,B-TIM
5862,2018-1-5,B-TIM
5863,1997-8-9,B-TIM
5864,1991-10-7,B-TIM
5865,2012-3-12,B-TIM
5866,2003-7-24,B-TIM
5867,1996-6-6,B-TIM
5868,2006-2-12,B-TIM
5869,2003-4-12,B-TIM
5870,2012-3-20,B-TIM
5871,1989-8-9,B-TIM
5872,2012-11-23,B-TIM
5873,1980-11-1,B-TIM
5874,1980-7-30,B-TIM
5875,2007-2-19,B-TIM
5876,1993-6-25,B-TIM
5877,2004-2-21,B-TIM
5878,1995-6-24,B-TIM
5879,1999-9-6,B-TIM
5880,1984-6-26,B-TIM
5881,1998-8-15,B-TIM
5882,1992-5-3,B-TIM
5883,2012-1-25,B-TIM
5884,2009-12-5,B-TIM
5885,2008-2-8,B-TIM
5886,2004-7-11,B-TIM
5887,1995-5-27,B-TIM
5888,1999-10-12,B-TIM
5889,2000-8-29,B-TIM
5890,1995-10-15,B-TIM
5891,2013-12-7,B-TIM
5892,2010-10-18,B-TIM
5893,1980-11-19,B-TIM
5894,1984-9-27,B-TIM
5895,2003-12-14,B-TIM
5896,2005-4-22,B-TIM
5897,1983-9-2,B-TIM
5898,1987-9-3,B-TIM
5899,1991-10-1,B-TIM
5900,1986-5-1,B-TIM
5901,1997-1-1,B-TIM
5902,1981-8-9,B-TIM
5903,2005-8-26,B-TIM
5904,2014-1-15,B-TIM
5905,1988-2-24,B-TIM
5906,2015-6-1,B-TIM
5907,1983-4-3,B-TIM
5908,1994-11-18,B-TIM
5909,1994-3-27,B-TIM
5910,2016-12-17,B-TIM
5911,1998-1-25,B-TIM
5912,2006-1-27,B-TIM
5913,2017-9-25,B-TIM
5914,2002-12-31,B-TIM
5915,2019-6-16,B-TIM
5916,1998-10-24,B-TIM
5917,2019-10-22,B-TIM
5918,2015-12-22,B-TIM
5919,2004-12-2,B-TIM
5920,2003-11-14,B-TIM
5921,1997-8-26,B-TIM
5922,1997-6-19,B-TIM
5923,2007-6-24,B-TIM
5924,2014-4-11,B-TIM
5925,1991-10-24,B-TIM
5926,1991-9-10,B-TIM
5927,1980-12-17,B-TIM
5928,1980-4-20,B-TIM
5929,2011-12-3,B-TIM
5930,1983-12-22,B-TIM
5931,2009-3-15,B-TIM
5932,1994-4-20,B-TIM
5933,1993-6-23,B-TIM
5934,1986-8-25,B-TIM
5935,2013-4-17,B-TIM
5936,2009-11-12,B-TIM
5937,1986-9-21,B-TIM
5938,2009-10-5,B-TIM
5939,1982-2-19,B-TIM
5940,2011-3-2,B-TIM
5941,1996-9-21,B-TIM
5942,2005-1-19,B-TIM
5943,1994-1-25,B-TIM
5944,1994-11-22,B-TIM
5945,1984-2-3,B-TIM
5946,2006-11-8,B-TIM
5947,1990-8-1,B-TIM
5948,2009-10-5,B-TIM
5949,1995-5-26,B-TIM
5950,1998-8-31,B-TIM
5951,2005-6-19,B-TIM
5952,2019-12-11,B-TIM
5953,1986-10-10,B-TIM
5954,1999-6-5,B-TIM
5955,2017-2-7,B-TIM
5956,1991-12-1,B-TIM
5957,1987-6-9,B-TIM
5958,1999-4-30,B-TIM
5959,2002-10-8,B-TIM
5960,2009-10-5,B-TIM
5961,1993-2-7,B-TIM
5962,1980-5-1,B-TIM
5963,2018-5-29,B-TIM
5964,2002-11-3,B-TIM
5965,2007-6-9,B-TIM
5966,2008-3-20,B-TIM
5967,1989-4-11,B-TIM
5968,2013-1-20,B-TIM
5969,1998-2-10,B-TIM
5970,1995-12-28,B-TIM
5971,2007-10-29,B-TIM
5972,1994-12-23,B-TIM
5973,2001-10-3,B-TIM
5974,1999-12-23,B-TIM
5975,2002-7-3,B-TIM
5976,2019-7-7,B-TIM
5977,2009-3-27,B-TIM
5978,2013-1-12,B-TIM
5979,2019-12-27,B-TIM
5980,1982-6-29,B-TIM
5981,2001-1-29,B-TIM
5982,2020-7-10,B-TIM
5983,1990-6-15,B-TIM
5984,2017-5-28,B-TIM
5985,2004-8-27,B-TIM
5986,2011-1-8,B-TIM
5987,1988-9-13,B-TIM
5988,1989-4-4,B-TIM
5989,2009-9-28,B-TIM
5990,2010-4-16,B-TIM
5991,2010-11-2,B-TIM
5992,2017-3-15,B-TIM
5993,1995-7-10,B-TIM
5994,1985-1-1,B-TIM
5995,2000-8-31,B-TIM
5996,1986-12-4,B-TIM
5997,2009-3-24,B-TIM
5998,2010-11-13,B-TIM
5999,2019-9-12,B-TIM
6000,1980-2-14,B-TIM
6001,1987-1-16,B-TIM
6002,1997-5-12,B-TIM
6003,2010-4-20,B-TIM
6004,1985-6-16,B-TIM
6005,2016-6-31,B-TIM
6006,2020-5-11,B-TIM
6007,1982-11-10,B-TIM
6008,1994-4-9,B-TIM
6009,2000-8-1,B-TIM
6010,1988-4-31,B-TIM
6011,1998-8-23,B-TIM
6012,1988-2-15,B-TIM
6013,1995-5-23,B-TIM
6014,2013-1-6,B-TIM
6015,2019-11-21,B-TIM
6016,1995-5-2,B-TIM
6017,2008-12-11,B-TIM
6018,2014-6-14,B-TIM
6019,1987-9-22,B-TIM
6020,2011-2-28,B-TIM
6021,1994-11-28,B-TIM
6022,1982-12-6,B-TIM
6023,2001-5-18,B-TIM
6024,2013-10-26,B-TIM
6025,1995-1-22,B-TIM
6026,1993-2-26,B-TIM
6027,2005-5-24,B-TIM
6028,1999-11-27,B-TIM
6029,2012-9-5,B-TIM
6030,1984-5-28,B-TIM
6031,1999-10-19,B-TIM
6032,1999-8-11,B-TIM
6033,2014-7-11,B-TIM
6034,2009-5-19,B-TIM
6035,2005-11-12,B-TIM
6036,1997-9-29,B-TIM
6037,1990-8-25,B-TIM
6038,1982-4-25,B-TIM
6039,2020-7-14,B-TIM
6040,1994-1-28,B-TIM
6041,2002-5-6,B-TIM
6042,1995-12-17,B-TIM
6043,1998-2-11,B-TIM
6044,1992-10-11,B-TIM
6045,1996-3-5,B-TIM
6046,1986-8-3,B-TIM
6047,1982-2-12,B-TIM
6048,1995-1-26,B-TIM
6049,2019-7-20,B-TIM
6050,2015-11-10,B-TIM
6051,1980-5-28,B-TIM
6052,2002-10-14,B-TIM
6053,1995-10-25,B-TIM
6054,1984-8-13,B-TIM
6055,2010-8-2,B-TIM
6056,2013-5-13,B-TIM
6057,1986-1-20,B-TIM
6058,2004-1-23,B-TIM
6059,2017-11-20,B-TIM
6060,1983-12-11,B-TIM
6061,1984-12-3,B-TIM
6062,2011-7-11,B-TIM
6063,1987-12-8,B-TIM
6064,2018-10-23,B-TIM
6065,2011-3-24,B-TIM
6066,1986-2-1,B-TIM
6067,1989-8-12,B-TIM
6068,2000-6-2,B-TIM
6069,2016-4-19,B-TIM
6070,1985-12-27,B-TIM
6071,2000-12-31,B-TIM
6072,2020-2-29,B-TIM
6073,1991-8-29,B-TIM
6074,1983-3-30,B-TIM
6075,2012-11-16,B-TIM
6076,1997-11-16,B-TIM
6077,2004-3-10,B-TIM
6078,1989-8-31,B-TIM
6079,2012-8-4,B-TIM
6080,1986-6-15,B-TIM
6081,1988-6-15,B-TIM
6082,1992-10-17,B-TIM
6083,1990-10-20,B-TIM
6084,2009-8-28,B-TIM
6085,2016-9-20,B-TIM
6086,2020-10-12,B-TIM
6087,1998-4-19,B-TIM
6088,1999-1-11,B-TIM
6089,1996-4-20,B-TIM
6090,1991-7-3,B-TIM
6091,1983-11-13,B-TIM
6092,1997-9-22,B-TIM
6093,2001-2-31,B-TIM
6094,1991-5-27,B-TIM
6095,1982-3-25,B-TIM
6096,2017-2-13,B-TIM
6097,1989-2-1,B-TIM
6098,1982-10-8,B-TIM
6099,1995-10-12,B-TIM
6100,2005-11-17,B-TIM
6101,1991-4-25,B-TIM
6102,1985-2-6,B-TIM
6103,1988-12-19,B-TIM
6104,2016-8-12,B-TIM
6105,1981-8-14,B-TIM
6106,2005-2-24,B-TIM
6107,2011-3-9,B-TIM
6108,1998-9-3,B-TIM
6109,2019-8-7,B-TIM
6110,1999-5-10,B-TIM
6111,2012-11-15,B-TIM
6112,2005-10-3,B-TIM
6113,1984-8-20,B-TIM
6114,1998-8-29,B-TIM
6115,1990-8-2,B-TIM
6116,1984-4-23,B-TIM
6117,1982-7-5,B-TIM
6118,1985-6-16,B-TIM
6119,2001-2-20,B-TIM
6120,2001-6-12,B-TIM
6121,2005-4-11,B-TIM
6122,1991-1-18,B-TIM
6123,1980-3-15,B-TIM
6124,1996-12-27,B-TIM
6125,1984-11-7,B-TIM
6126,1990-5-25,B-TIM
6127,2006-12-2,B-TIM
6128,1993-5-24,B-TIM
6129,2015-1-3,B-TIM
6130,1984-2-9,B-TIM
6131,2011-2-6,B-TIM
6132,2002-7-4,B-TIM
6133,2012-8-20,B-TIM
6134,2016-9-24,B-TIM
6135,2001-3-26,B-TIM
6136,2004-5-2,B-TIM
6137,1997-11-17,B-TIM
6138,1997-9-16,B-TIM
6139,1990-3-29,B-TIM
6140,2003-8-30,B-TIM
6141,1990-2-28,B-TIM
6142,1990-6-17,B-TIM
6143,1984-7-30,B-TIM
6144,2004-10-26,B-TIM
6145,1999-6-12,B-TIM
6146,2013-8-21,B-TIM
6147,2002-9-24,B-TIM
6148,2003-8-3,B-TIM
6149,1998-8-16,B-TIM
6150,2000-8-12,B-TIM
6151,1982-10-22,B-TIM
6152,2001-9-26,B-TIM
6153,2020-5-17,B-TIM
6154,1995-4-24,B-TIM
6155,2008-11-18,B-TIM
6156,2003-7-6,B-TIM
6157,2009-5-1,B-TIM
6158,1993-2-19,B-TIM
6159,1983-5-15,B-TIM
6160,1996-5-19,B-TIM
6161,2006-9-23,B-TIM
6162,1989-2-6,B-TIM
6163,1982-8-1,B-TIM
6164,1986-11-27,B-TIM
6165,1995-7-2,B-TIM
6166,1996-11-11,B-TIM
6167,2000-10-15,B-TIM
6168,2001-12-9,B-TIM
6169,2012-2-24,B-TIM
6170,2006-8-8,B-TIM
6171,2012-12-7,B-TIM
6172,1988-6-17,B-TIM
6173,1999-8-22,B-TIM
6174,1983-5-9,B-TIM
6175,1983-7-13,B-TIM
6176,2012-12-22,B-TIM
6177,1984-5-18,B-TIM
6178,1982-6-8,B-TIM
6179,2005-12-6,B-TIM
6180,1982-2-29,B-TIM
6181,1987-5-2,B-TIM
6182,1989-12-8,B-TIM
6183,2006-3-30,B-TIM
6184,1994-8-10,B-TIM
6185,2008-11-17,B-TIM
6186,2003-2-31,B-TIM
6187,1984-5-28,B-TIM
6188,1989-8-27,B-TIM
6189,2000-8-5,B-TIM
6190,1997-1-19,B-TIM
6191,1992-8-26,B-TIM
6192,1982-8-30,B-TIM
6193,1983-7-25,B-TIM
6194,1985-7-2,B-TIM
6195,1997-10-26,B-TIM
6196,1984-2-1,B-TIM
6197,1990-3-24,B-TIM
6198,1994-4-14,B-TIM
6199,1986-5-27,B-TIM
6200,1987-5-1,B-TIM
6201,2019-11-1,B-TIM
6202,2006-5-16,B-TIM
6203,2001-4-27,B-TIM
6204,2009-9-10,B-TIM
6205,2015-12-16,B-TIM
6206,1980-4-30,B-TIM
6207,1998-3-1,B-TIM
6208,2002-11-22,B-TIM
6209,1995-8-23,B-TIM
6210,1993-10-22,B-TIM
6211,1982-5-16,B-TIM
6212,1992-11-25,B-TIM
6213,2000-5-19,B-TIM
6214,2020-12-31,B-TIM
6215,1984-5-16,B-TIM
6216,2006-9-20,B-TIM
6217,1993-12-12,B-TIM
6218,2001-11-8,B-TIM
